 #level   step     block  iter  sweep   delta q0
  1         4         1     0     1 -0.10000000000000E+01
  1         4         1     1     1  0.79715129833521E-04
  1         4         1     2     1  0.26661926766698E-08
  1         4         1     3     1  0.16077746776922E-08
  1         4         1     4     1  0.17975467359113E-08
  1         4         1     5     1  0.14210854715202E-08
  1         8         2     0     1 -0.10000000000000E+01
  1         8         2     1     1  0.10391161621790E-03
  1         8         2     2     1  0.33629020112469E-08
  1         8         2     3     1  0.28563464471520E-08
  1         8         2     4     1  0.26812987050723E-08
  1         8         2     5     1  0.24939948808060E-08
  1        12         3     0     1 -0.10000000000000E+01
  1        12         3     1     1  0.26628424201788E-03
  1        12         3     2     1  0.31134422755779E-08
  1        12         3     3     1  0.31521200601246E-08
  1        12         3     4     1  0.30873879072715E-08
  1        12         3     5     1  0.26357209024740E-08
  1        16         4     0     1 -0.10000000000000E+01
  1        16         4     1     1  0.19851127029398E-03
  1        16         4     2     1  0.27992137466402E-08
  1        16         4     3     1  0.26812987050723E-08
  1        16         4     4     1  0.24939948808060E-08
  1        16         4     5     1  0.29673135796061E-08
  1        20         5     0     1 -0.10000000000000E+01
  1        20         5     1     1  0.21288136995632E-03
  1        20         5     2     1  0.29673135796061E-08
  1        20         5     3     1  0.24283519182170E-08
  1        20         5     4     1  0.25261767908988E-08
  1        20         5     5     1  0.26203521364587E-08
  1        24         6     0     1 -0.10000000000000E+01
  1        24         6     1     1  0.21456997193500E-03
  1        24         6     2     1  0.26048926968973E-08
  1        24         6     3     1  0.22914314707516E-08
  1        24         6     4     1  0.21457920056692E-08
  1        24         6     5     1  0.23779308166186E-08
  1        28         7     0     1 -0.10000000000000E+01
  1        28         7     1     1  0.18193385064633E-03
  1        28         7     2     1  0.33145124091591E-08
  1        28         7     3     1  0.24116620165383E-08
  1        28         7     4     1  0.19895196601283E-08
  1        28         7     5     1  0.19065862296939E-08
  1        32         8     0     1 -0.10000000000000E+01
  1        32         8     1     1  0.13881398742822E-03
  1        32         8     2     1  0.27847474288855E-08
  1        32         8     3     1  0.20097183471152E-08
  1        32         8     4     1  0.23779308166186E-08
  1        32         8     5     1  0.24613922385710E-08
  1        36         9     0     1 -0.10000000000000E+01
  1        36         9     1     1  0.10088780996471E-03
  1        36         9     2     1  0.31004424598210E-08
  1        36         9     3     1  0.24939948808060E-08
  1        36         9     4     1  0.24777471841962E-08
  1        36         9     5     1  0.27112582796944E-08
  1        40        10     0     1 -0.10000000000000E+01
  1        40        10     1     1  0.22656235061988E-03
  1        40        10     2     1  0.26812987050723E-08
  1        40        10     3     1  0.19895196601283E-08
  1        40        10     4     1  0.20885605716642E-08
  1        40        10     5     1  0.20495186137532E-08
  1        44        11     0     1 -0.10000000000000E+01
  1        44        11     1     1  0.27498172334512E-03
  1        44        11     2     1  0.36838745804788E-08
  1        44        11     3     1  0.26357209024740E-08
  1        44        11     4     1  0.29261940827004E-08
  1        44        11     5     1  0.28136056859613E-08
  1        48        12     0     1 -0.10000000000000E+01
  1        48        12     1     1  0.22345795785883E-03
  1        48        12     2     1  0.34809342861069E-08
  1        48        12     3     1  0.18637361234545E-08
  1        48        12     4     1  0.32155493553844E-08
  1        48        12     5     1  0.32405734631855E-08
  1        52        13     0     1 -0.10000000000000E+01
  1        52        13     1     1  0.19026912384220E-03
  1        52        13     2     1  0.32530133302827E-08
  1        52        13     3     1  0.29944128962293E-08
  1        52        13     4     1  0.25579538487364E-08
  1        52        13     5     1  0.27112582796944E-08
  1        56        14     0     1 -0.10000000000000E+01
  1        56        14     1     1  0.16769895430861E-03
  1        56        14     2     1  0.26357209024740E-08
  1        56        14     3     1  0.26963201038669E-08
  1        56        14     4     1  0.22914314707516E-08
  1        56        14     5     1  0.23437142008434E-08
  1        60        15     0     1 -0.10000000000000E+01
  1        60        15     1     1  0.15147340869004E-03
  1        60        15     2     1  0.29399644838545E-08
  1        60        15     3     1  0.23948558047028E-08
  1        60        15     4     1  0.24939948808060E-08
  1        60        15     5     1  0.21457920056692E-08
  1        64        16     0     1 -0.10000000000000E+01
  1        64        16     1     1  0.13701975201877E-03
  1        64        16     2     1  0.34224270219716E-08
  1        64        16     3     1  0.28704519474906E-08
  1        64        16     4     1  0.21645329030275E-08
  1        64        16     5     1  0.25736952517654E-08
  1        68        17     0     1 -0.10000000000000E+01
  1        68        17     1     1  0.12731829995154E-03
  1        68        17     2     1  0.35155713012651E-08
  1        68        17     3     1  0.25421149729252E-08
  1        68        17     4     1  0.24613922385710E-08
  1        68        17     5     1  0.24116620165383E-08
  1        72        18     0     1 -0.10000000000000E+01
  1        72        18     1     1  0.11981746063414E-03
  1        72        18     2     1  0.28984570199059E-08
  1        72        18     3     1  0.27261146006553E-08
  1        72        18     4     1  0.26963201038669E-08
  1        72        18     5     1  0.19895196601283E-08
  1        76        19     0     1 -0.10000000000000E+01
  1        76        19     1     1  0.11398795523441E-03
  1        76        19     2     1  0.30611117876643E-08
  1        76        19     3     1  0.25893409597143E-08
  1        76        19     4     1  0.21268859807003E-08
  1        76        19     5     1  0.29123585721776E-08
  1        80        20     0     1 -0.10000000000000E+01
  1        80        20     1     1  0.10940112535520E-03
  1        80        20     2     1  0.30346081564492E-08
  1        80        20     3     1  0.28136056859613E-08
  1        80        20     4     1  0.30742779206298E-08
  1        80        20     5     1  0.24939948808060E-08
  1        84        21     0     1 -0.10000000000000E+01
  1        84        21     1     1  0.10570415273083E-03
  1        84        21     2     1  0.33987421213344E-08
  1        84        21     3     1  0.28704519474906E-08
  1        84        21     4     1  0.27112582796944E-08
  1        84        21     5     1  0.28844884710373E-08
  1        88        22     0     1 -0.10000000000000E+01
  1        88        22     1     1  0.10261369217563E-03
  1        88        22     2     1  0.27112582796944E-08
  1        88        22     3     1  0.21645329030275E-08
  1        88        22     4     1  0.21645329030275E-08
  1        88        22     5     1  0.19484942300781E-08
  1        92        23     0     1 -0.10000000000000E+01
  1        92        23     1     1  0.99906011607783E-04
  1        92        23     2     1  0.32530133302827E-08
  1        92        23     3     1  0.27847474288855E-08
  1        92        23     4     1  0.31903289710504E-08
  1        92        23     5     1  0.25893409597143E-08
  1        96        24     0     1 -0.10000000000000E+01
  1        96        24     1     1  0.97408153694545E-04
  1        96        24     2     1  0.31392804138441E-08
  1        96        24     3     1  0.33266757983255E-08
  1        96        24     4     1  0.25579538487364E-08
  1        96        24     5     1  0.27408903977724E-08
  1       100        25     0     1 -0.10000000000000E+01
  1       100        25     1     1  0.94985286642438E-04
  1       100        25     2     1  0.30478887807600E-08
  1       100        25     3     1  0.25421149729252E-08
  1       100        25     4     1  0.26357209024740E-08
  1       100        25     5     1  0.27112582796944E-08
  2         4         1     0     1 -0.10000000000000E+01
  2         4         1     1     1  0.17774748982781E+05
  2         4         1     2     1  0.17774748979403E+05
  2         4         1     3     1  0.17774748979403E+05
  2         4         1     4     1  0.17774748979403E+05
  2         4         1     5     1  0.17774748979403E+05
  2         8         2     0     1 -0.10000000000000E+01
  2         8         2     1     1  0.46712543023609E+04
  2         8         2     2     1  0.46712543036735E+04
  2         8         2     3     1  0.46712543036734E+04
  2         8         2     4     1  0.46712543036733E+04
  2         8         2     5     1  0.46712543036733E+04
  2        12         3     0     1 -0.10000000000000E+01
  2        12         3     1     1  0.24329229563224E+04
  2        12         3     2     1  0.24329229556529E+04
  2        12         3     3     1  0.24329229556529E+04
  2        12         3     4     1  0.24329229556527E+04
  2        12         3     5     1  0.24329229556529E+04
  2        16         4     0     1 -0.10000000000000E+01
  2        16         4     1     1  0.15243404697269E+04
  2        16         4     2     1  0.15243404696175E+04
  2        16         4     3     1  0.15243404696175E+04
  2        16         4     4     1  0.15243404696175E+04
  2        16         4     5     1  0.15243404696175E+04
  2        20         5     0     1 -0.10000000000000E+01
  2        20         5     1     1  0.10623073761866E+04
  2        20         5     2     1  0.10623073759307E+04
  2        20         5     3     1  0.10623073759308E+04
  2        20         5     4     1  0.10623073759308E+04
  2        20         5     5     1  0.10623073759308E+04
  2        24         6     0     1 -0.10000000000000E+01
  2        24         6     1     1  0.79404340269417E+03
  2        24         6     2     1  0.79404340216107E+03
  2        24         6     3     1  0.79404340216111E+03
  2        24         6     4     1  0.79404340216109E+03
  2        24         6     5     1  0.79404340216107E+03
  2        28         7     0     1 -0.10000000000000E+01
