 #level   step     block  iter  sweep   error
  1         3         1     0     1 -0.10000000000000E+01
  1         3         1     1     1 -0.10000000000000E+01
  1         3         1     2     1 -0.10000000000000E+01
  1         3         1     3     1 -0.10000000000000E+01
  1         3         1     4     1 -0.10000000000000E+01
  1         3         1     5     1 -0.10000000000000E+01
  1         7         2     0     1 -0.10000000000000E+01
  1         7         2     1     1 -0.10000000000000E+01
  1         7         2     2     1 -0.10000000000000E+01
  1         7         2     3     1 -0.10000000000000E+01
  1         7         2     4     1 -0.10000000000000E+01
  1         7         2     5     1 -0.10000000000000E+01
  1        11         3     0     1 -0.10000000000000E+01
  1        11         3     1     1 -0.10000000000000E+01
  1        11         3     2     1 -0.10000000000000E+01
  1        11         3     3     1 -0.10000000000000E+01
  1        11         3     4     1 -0.10000000000000E+01
  1        11         3     5     1 -0.10000000000000E+01
  1        15         4     0     1 -0.10000000000000E+01
  1        15         4     1     1 -0.10000000000000E+01
  1        15         4     2     1 -0.10000000000000E+01
  1        15         4     3     1 -0.10000000000000E+01
  1        15         4     4     1 -0.10000000000000E+01
  1        15         4     5     1 -0.10000000000000E+01
  1        19         5     0     1 -0.10000000000000E+01
  1        19         5     1     1 -0.10000000000000E+01
  1        19         5     2     1 -0.10000000000000E+01
  1        19         5     3     1 -0.10000000000000E+01
  1        19         5     4     1 -0.10000000000000E+01
  1        19         5     5     1 -0.10000000000000E+01
  1        23         6     0     1 -0.10000000000000E+01
  1        23         6     1     1 -0.10000000000000E+01
  1        23         6     2     1 -0.10000000000000E+01
  1        23         6     3     1 -0.10000000000000E+01
  1        23         6     4     1 -0.10000000000000E+01
  1        23         6     5     1 -0.10000000000000E+01
  1        27         7     0     1 -0.10000000000000E+01
  1        27         7     1     1 -0.10000000000000E+01
  1        27         7     2     1 -0.10000000000000E+01
  1        27         7     3     1 -0.10000000000000E+01
  1        27         7     4     1 -0.10000000000000E+01
  1        27         7     5     1 -0.10000000000000E+01
  1        31         8     0     1 -0.10000000000000E+01
  1        31         8     1     1 -0.10000000000000E+01
  1        31         8     2     1 -0.10000000000000E+01
  1        31         8     3     1 -0.10000000000000E+01
  1        31         8     4     1 -0.10000000000000E+01
  1        31         8     5     1 -0.10000000000000E+01
  1        35         9     0     1 -0.10000000000000E+01
  1        35         9     1     1 -0.10000000000000E+01
  1        35         9     2     1 -0.10000000000000E+01
  1        35         9     3     1 -0.10000000000000E+01
  1        35         9     4     1 -0.10000000000000E+01
  1        35         9     5     1 -0.10000000000000E+01
  1        39        10     0     1 -0.10000000000000E+01
  1        39        10     1     1 -0.10000000000000E+01
  1        39        10     2     1 -0.10000000000000E+01
  1        39        10     3     1 -0.10000000000000E+01
  1        39        10     4     1 -0.10000000000000E+01
  1        39        10     5     1 -0.10000000000000E+01
  1        43        11     0     1 -0.10000000000000E+01
  1        43        11     1     1 -0.10000000000000E+01
  1        43        11     2     1 -0.10000000000000E+01
  1        43        11     3     1 -0.10000000000000E+01
  1        43        11     4     1 -0.10000000000000E+01
  1        43        11     5     1 -0.10000000000000E+01
  1        47        12     0     1 -0.10000000000000E+01
  1        47        12     1     1 -0.10000000000000E+01
  1        47        12     2     1 -0.10000000000000E+01
  1        47        12     3     1 -0.10000000000000E+01
  1        47        12     4     1 -0.10000000000000E+01
  1        47        12     5     1 -0.10000000000000E+01
  1        51        13     0     1 -0.10000000000000E+01
  1        51        13     1     1 -0.10000000000000E+01
  1        51        13     2     1 -0.10000000000000E+01
  1        51        13     3     1 -0.10000000000000E+01
  1        51        13     4     1 -0.10000000000000E+01
  1        51        13     5     1 -0.10000000000000E+01
  1        55        14     0     1 -0.10000000000000E+01
  1        55        14     1     1 -0.10000000000000E+01
  1        55        14     2     1 -0.10000000000000E+01
  1        55        14     3     1 -0.10000000000000E+01
  1        55        14     4     1 -0.10000000000000E+01
  1        55        14     5     1 -0.10000000000000E+01
  1        59        15     0     1 -0.10000000000000E+01
  1        59        15     1     1 -0.10000000000000E+01
  1        59        15     2     1 -0.10000000000000E+01
  1        59        15     3     1 -0.10000000000000E+01
  1        59        15     4     1 -0.10000000000000E+01
  1        59        15     5     1 -0.10000000000000E+01
  1        63        16     0     1 -0.10000000000000E+01
  1        63        16     1     1 -0.10000000000000E+01
  1        63        16     2     1 -0.10000000000000E+01
  1        63        16     3     1 -0.10000000000000E+01
  1        63        16     4     1 -0.10000000000000E+01
  1        63        16     5     1 -0.10000000000000E+01
  1        67        17     0     1 -0.10000000000000E+01
  1        67        17     1     1 -0.10000000000000E+01
  1        67        17     2     1 -0.10000000000000E+01
  1        67        17     3     1 -0.10000000000000E+01
  1        67        17     4     1 -0.10000000000000E+01
  1        67        17     5     1 -0.10000000000000E+01
  1        71        18     0     1 -0.10000000000000E+01
  1        71        18     1     1 -0.10000000000000E+01
  1        71        18     2     1 -0.10000000000000E+01
  1        71        18     3     1 -0.10000000000000E+01
  1        71        18     4     1 -0.10000000000000E+01
  1        71        18     5     1 -0.10000000000000E+01
  1        75        19     0     1 -0.10000000000000E+01
  1        75        19     1     1 -0.10000000000000E+01
  1        75        19     2     1 -0.10000000000000E+01
  1        75        19     3     1 -0.10000000000000E+01
  1        75        19     4     1 -0.10000000000000E+01
  1        75        19     5     1 -0.10000000000000E+01
  1        79        20     0     1 -0.10000000000000E+01
  1        79        20     1     1 -0.10000000000000E+01
  1        79        20     2     1 -0.10000000000000E+01
  1        79        20     3     1 -0.10000000000000E+01
  1        79        20     4     1 -0.10000000000000E+01
  1        79        20     5     1 -0.10000000000000E+01
  1        83        21     0     1 -0.10000000000000E+01
  1        83        21     1     1 -0.10000000000000E+01
  1        83        21     2     1 -0.10000000000000E+01
  1        83        21     3     1 -0.10000000000000E+01
  1        83        21     4     1 -0.10000000000000E+01
  1        83        21     5     1 -0.10000000000000E+01
  1        87        22     0     1 -0.10000000000000E+01
  1        87        22     1     1 -0.10000000000000E+01
  1        87        22     2     1 -0.10000000000000E+01
  1        87        22     3     1 -0.10000000000000E+01
  1        87        22     4     1 -0.10000000000000E+01
  1        87        22     5     1 -0.10000000000000E+01
  1        91        23     0     1 -0.10000000000000E+01
  1        91        23     1     1 -0.10000000000000E+01
  1        91        23     2     1 -0.10000000000000E+01
  1        91        23     3     1 -0.10000000000000E+01
  1        91        23     4     1 -0.10000000000000E+01
  1        91        23     5     1 -0.10000000000000E+01
  1        95        24     0     1 -0.10000000000000E+01
  1        95        24     1     1 -0.10000000000000E+01
  1        95        24     2     1 -0.10000000000000E+01
  1        95        24     3     1 -0.10000000000000E+01
  1        95        24     4     1 -0.10000000000000E+01
  1        95        24     5     1 -0.10000000000000E+01
  1        99        25     0     1 -0.10000000000000E+01
  1        99        25     1     1 -0.10000000000000E+01
  1        99        25     2     1 -0.10000000000000E+01
  1        99        25     3     1 -0.10000000000000E+01
  1        99        25     4     1 -0.10000000000000E+01
  1        99        25     5     1 -0.10000000000000E+01
  2         3         1     0     1 -0.10000000000000E+01
  2         3         1     1     1 -0.10000000000000E+01
  2         3         1     2     1 -0.10000000000000E+01
  2         3         1     3     1 -0.10000000000000E+01
  2         3         1     4     1 -0.10000000000000E+01
  2         3         1     5     1 -0.10000000000000E+01
  2         7         2     0     1 -0.10000000000000E+01
  2         7         2     1     1 -0.10000000000000E+01
  2         7         2     2     1 -0.10000000000000E+01
  2         7         2     3     1 -0.10000000000000E+01
  2         7         2     4     1 -0.10000000000000E+01
  2         7         2     5     1 -0.10000000000000E+01
  2        11         3     0     1 -0.10000000000000E+01
  2        11         3     1     1 -0.10000000000000E+01
  2        11         3     2     1 -0.10000000000000E+01
  2        11         3     3     1 -0.10000000000000E+01
  2        11         3     4     1 -0.10000000000000E+01
  2        11         3     5     1 -0.10000000000000E+01
  2        15         4     0     1 -0.10000000000000E+01
  2        15         4     1     1 -0.10000000000000E+01
  2        15         4     2     1 -0.10000000000000E+01
  2        15         4     3     1 -0.10000000000000E+01
  2        15         4     4     1 -0.10000000000000E+01
  2        15         4     5     1 -0.10000000000000E+01
  2        19         5     0     1 -0.10000000000000E+01
  2        19         5     1     1 -0.10000000000000E+01
  2        19         5     2     1 -0.10000000000000E+01
  2        19         5     3     1 -0.10000000000000E+01
  2        19         5     4     1 -0.10000000000000E+01
  2        19         5     5     1 -0.10000000000000E+01
  2        23         6     0     1 -0.10000000000000E+01
  2        23         6     1     1 -0.10000000000000E+01
  2        23         6     2     1 -0.10000000000000E+01
  2        23         6     3     1 -0.10000000000000E+01
  2        23         6     4     1 -0.10000000000000E+01
  2        23         6     5     1 -0.10000000000000E+01
  2        27         7     0     1 -0.10000000000000E+01
  2        27         7     1     1 -0.10000000000000E+01
  2        27         7     2     1 -0.10000000000000E+01
  2        27         7     3     1 -0.10000000000000E+01
  2        27         7     4     1 -0.10000000000000E+01
  2        27         7     5     1 -0.10000000000000E+01
  2        31         8     0     1 -0.10000000000000E+01
  2        31         8     1     1 -0.10000000000000E+01
  2        31         8     2     1 -0.10000000000000E+01
  2        31         8     3     1 -0.10000000000000E+01
  2        31         8     4     1 -0.10000000000000E+01
  2        31         8     5     1 -0.10000000000000E+01
  2        35         9     0     1 -0.10000000000000E+01
  2        35         9     1     1 -0.10000000000000E+01
