 #level   step     block  iter  sweep   delta q0
  1         3         1     0     1 -0.10000000000000E+01
  1         3         1     1     1  0.12350280677149E-03
  1         3         1     2     1  0.18419372902394E-08
  1         3         1     3     1  0.63552874323130E-09
  1         3         1     4     1  0.89877336795564E-09
  1         3         1     5     1  0.69618685722139E-09
  1         7         2     0     1 -0.10000000000000E+01
  1         7         2     1     1  0.11628269660091E-03
  1         7         2     2     1  0.24613922385710E-08
  1         7         2     3     1  0.18852829216231E-08
  1         7         2     4     1  0.16327029034466E-08
  1         7         2     5     1  0.16814510056234E-08
  1        11         3     0     1 -0.10000000000000E+01
  1        11         3     1     1  0.24591589158127E-03
  1        11         3     2     1  0.23948558047028E-08
  1        11         3     3     1  0.24283519182170E-08
  1        11         3     4     1  0.23089905893801E-08
  1        11         3     5     1  0.17053025658242E-08
  1        15         4     0     1 -0.10000000000000E+01
  1        15         4     1     1  0.17195227978999E-03
  1        15         4     2     1  0.18198773652309E-08
  1        15         4     3     1  0.17053025658242E-08
  1        15         4     4     1  0.17053025658242E-08
  1        15         4     5     1  0.20297160371407E-08
  1        19         5     0     1 -0.10000000000000E+01
  1        19         5     1     1  0.17834275226891E-03
  1        19         5     2     1  0.19691137908568E-08
  1        19         5     3     1  0.15039354997638E-08
  1        19         5     4     1  0.17749351850393E-08
  1        19         5     5     1  0.17975467359113E-08
  1        23         6     0     1 -0.10000000000000E+01
  1        23         6     1     1  0.18489145000688E-03
  1        23         6     2     1  0.20495186137532E-08
  1        23         6     3     1  0.18637361234545E-08
  1        23         6     4     1  0.14492285099529E-08
  1        23         6     5     1  0.19484942300781E-08
  1        27         7     0     1 -0.10000000000000E+01
  1        27         7     1     1  0.16205836894524E-03
  1        27         7     2     1  0.25736952517654E-08
  1        27         7     3     1  0.16572562045796E-08
  1        27         7     4     1  0.15567211377890E-08
  1        27         7     5     1  0.14210854715202E-08
  1        31         8     0     1 -0.10000000000000E+01
  1        31         8     1     1  0.12547588383468E-03
  1        31         8     2     1  0.19276541204150E-08
  1        31         8     3     1  0.13330963383349E-08
  1        31         8     4     1  0.16327029034466E-08
  1        31         8     5     1  0.16572562045796E-08
  1        35         9     0     1 -0.10000000000000E+01
  1        35         9     1     1  0.91614627138383E-04
  1        35         9     2     1  0.21457920056692E-08
  1        35         9     3     1  0.15567211377890E-08
  1        35         9     4     1  0.15567211377890E-08
  1        35         9     5     1  0.16077746776922E-08
  1        39        10     0     1 -0.10000000000000E+01
  1        39        10     1     1  0.66967653147044E-04
  1        39        10     2     1  0.20691316789454E-08
  1        39        10     3     1  0.14210854715202E-08
  1        39        10     4     1  0.13923737144428E-08
  1        39        10     5     1  0.13024463484487E-08
  1        43        11     0     1 -0.10000000000000E+01
  1        43        11     1     1  0.24548329340649E-03
  1        43        11     2     1  0.27847474288855E-08
  1        43        11     3     1  0.16572562045796E-08
  1        43        11     4     1  0.22737367544323E-08
  1        43        11     5     1  0.21078103847843E-08
  1        47        12     0     1 -0.10000000000000E+01
  1        47        12     1     1  0.19786269762429E-03
  1        47        12     2     1  0.26963201038669E-08
  1        47        12     3     1  0.16327029034466E-08
  1        47        12     4     1  0.22379276384788E-08
  1        47        12     5     1  0.21268859807003E-08
  1        51        13     0     1 -0.10000000000000E+01
  1        51        13     1     1  0.16751157979433E-03
  1        51        13     2     1  0.21831129253850E-08
  1        51        13     3     1  0.21831129253850E-08
  1        51        13     4     1  0.17288250917029E-08
  1        51        13     5     1  0.16572562045796E-08
  1        55        14     0     1 -0.10000000000000E+01
  1        55        14     1     1  0.14717221296985E-03
  1        55        14     2     1  0.22559032496456E-08
  1        55        14     3     1  0.21078103847843E-08
  1        55        14     4     1  0.17520318360110E-08
  1        55        14     5     1  0.16572562045796E-08
  1        59        15     0     1 -0.10000000000000E+01
