 #level   step     block  iter  sweep   residual
  1         9         5     7     1  0.68406860064860E+04
  1         9         5     8     1  0.68406860064861E+04
  1         9         5     9     1  0.68406860064861E+04
  1         9         5    10     1  0.68406860064860E+04
  1        11         6     0     1 -0.10000000000000E+01
  1        11         6     1     1  0.50609361697175E+04
  1        11         6     2     1  0.50609361697187E+04
  1        11         6     3     1  0.50609361697187E+04
  1        11         6     4     1  0.50609361697187E+04
  1        11         6     5     1  0.50609361697187E+04
  1        11         6     6     1  0.50609361697187E+04
  1        11         6     7     1  0.50609361697188E+04
  1        11         6     8     1  0.50609361697187E+04
  1        11         6     9     1  0.50609361697187E+04
  1        11         6    10     1  0.50609361697188E+04
  1        13         7     0     1 -0.10000000000000E+01
  1        13         7     1     1  0.39212089706693E+04
  1        13         7     2     1  0.39212089706698E+04
  1        13         7     3     1  0.39212089706698E+04
  1        13         7     4     1  0.39212089706698E+04
  1        13         7     5     1  0.39212089706698E+04
  1        13         7     6     1  0.39212089706698E+04
  1        13         7     7     1  0.39212089706698E+04
  1        13         7     8     1  0.39212089706698E+04
  1        13         7     9     1  0.39212089706698E+04
  1        13         7    10     1  0.39212089706698E+04
  1        15         8     0     1 -0.10000000000000E+01
  1        15         8     1     1  0.31458700568001E+04
  1        15         8     2     1  0.31458700568005E+04
  1        15         8     3     1  0.31458700568006E+04
  1        15         8     4     1  0.31458700568005E+04
  1        15         8     5     1  0.31458700568005E+04
  1        15         8     6     1  0.31458700568005E+04
  1        15         8     7     1  0.31458700568006E+04
  1        15         8     8     1  0.31458700568006E+04
  1        15         8     9     1  0.31458700568005E+04
  1        15         8    10     1  0.31458700568005E+04
  1        17         9     0     1 -0.10000000000000E+01
  1        17         9     1     1  0.25946369053304E+04
  1        17         9     2     1  0.25946369053311E+04
  1        17         9     3     1  0.25946369053309E+04
  1        17         9     4     1  0.25946369053309E+04
  1        17         9     5     1  0.25946369053310E+04
  1        17         9     6     1  0.25946369053310E+04
  1        17         9     7     1  0.25946369053310E+04
  1        17         9     8     1  0.25946369053310E+04
  1        17         9     9     1  0.25946369053310E+04
  1        17         9    10     1  0.25946369053309E+04
  1        19        10     0     1 -0.10000000000000E+01
  1        19        10     1     1  0.21895018348599E+04
  1        19        10     2     1  0.21895018348602E+04
  1        19        10     3     1  0.21895018348602E+04
  1        19        10     4     1  0.21895018348602E+04
  1        19        10     5     1  0.21895018348603E+04
  1        19        10     6     1  0.21895018348602E+04
  1        19        10     7     1  0.21895018348602E+04
  1        19        10     8     1  0.21895018348603E+04
  1        19        10     9     1  0.21895018348602E+04
  1        19        10    10     1  0.21895018348603E+04
  1        21        11     0     1 -0.10000000000000E+01
  1        21        11     1     1  0.18840680999425E+04
  1        21        11     2     1  0.18840680999427E+04
  1        21        11     3     1  0.18840680999427E+04
  1        21        11     4     1  0.18840680999427E+04
  1        21        11     5     1  0.18840680999427E+04
  1        21        11     6     1  0.18840680999427E+04
  1        21        11     7     1  0.18840680999427E+04
  1        21        11     8     1  0.18840680999427E+04
  1        21        11     9     1  0.18840680999427E+04
  1        21        11    10     1  0.18840680999427E+04
  1        23        12     0     1 -0.10000000000000E+01
  1        23        12     1     1  0.16492839891610E+04
  1        23        12     2     1  0.16492839891613E+04
  1        23        12     3     1  0.16492839891612E+04
  1        23        12     4     1  0.16492839891613E+04
  1        23        12     5     1  0.16492839891613E+04
  1        23        12     6     1  0.16492839891613E+04
  1        23        12     7     1  0.16492839891612E+04
  1        23        12     8     1  0.16492839891612E+04
  1        23        12     9     1  0.16492839891613E+04
  1        23        12    10     1  0.16492839891612E+04
  1        25        13     0     1 -0.10000000000000E+01
  1        25        13     1     1  0.14662564190288E+04
  1        25        13     2     1  0.14662564190291E+04
  1        25        13     3     1  0.14662564190291E+04
  1        25        13     4     1  0.14662564190291E+04
  1        25        13     5     1  0.14662564190291E+04
  1        25        13     6     1  0.14662564190290E+04
  1        25        13     7     1  0.14662564190291E+04
  1        25        13     8     1  0.14662564190291E+04
  1        25        13     9     1  0.14662564190291E+04
  1        25        13    10     1  0.14662564190291E+04
  1        27        14     0     1 -0.10000000000000E+01
  1        27        14     1     1  0.13223389200037E+04
  1        27        14     2     1  0.13223389200040E+04
  1        27        14     3     1  0.13223389200040E+04
  1        27        14     4     1  0.13223389200040E+04
  1        27        14     5     1  0.13223389200040E+04
  1        27        14     6     1  0.13223389200040E+04
  1        27        14     7     1  0.13223389200040E+04
  1        27        14     8     1  0.13223389200041E+04
  1        27        14     9     1  0.13223389200040E+04
  1        27        14    10     1  0.13223389200040E+04
  1        29        15     0     1 -0.10000000000000E+01
  1        29        15     1     1  0.12088546577814E+04
  1        29        15     2     1  0.12088546577819E+04
  1        29        15     3     1  0.12088546577819E+04
  1        29        15     4     1  0.12088546577819E+04
  1        29        15     5     1  0.12088546577820E+04
  1        29        15     6     1  0.12088546577819E+04
  1        29        15     7     1  0.12088546577819E+04
  1        29        15     8     1  0.12088546577819E+04
  1        29        15     9     1  0.12088546577819E+04
  1        29        15    10     1  0.12088546577819E+04
  1        31        16     0     1 -0.10000000000000E+01
  1        31        16     1     1  0.11197019244573E+04
  1        31        16     2     1  0.11197019244576E+04
  1        31        16     3     1  0.11197019244576E+04
  1        31        16     4     1  0.11197019244576E+04
  1        31        16     5     1  0.11197019244576E+04
  1        31        16     6     1  0.11197019244575E+04
  1        31        16     7     1  0.11197019244576E+04
  1        31        16     8     1  0.11197019244576E+04
  1        31        16     9     1  0.11197019244576E+04
  1        31        16    10     1  0.11197019244576E+04
  1        33        17     0     1 -0.10000000000000E+01
  1        33        17     1     1  0.10504695143204E+04
  1        33        17     2     1  0.10504695143208E+04
  1        33        17     3     1  0.10504695143208E+04
  1        33        17     4     1  0.10504695143208E+04
  1        33        17     5     1  0.10504695143208E+04
  1        33        17     6     1  0.10504695143208E+04
  1        33        17     7     1  0.10504695143208E+04
  1        33        17     8     1  0.10504695143208E+04
  1        33        17     9     1  0.10504695143208E+04
  1        33        17    10     1  0.10504695143208E+04
  1        35        18     0     1 -0.10000000000000E+01
  1        35        18     1     1  0.99786343470503E+03
  1        35        18     2     1  0.99786343470533E+03
  1        35        18     3     1  0.99786343470531E+03
  1        35        18     4     1  0.99786343470533E+03
  1        35        18     5     1  0.99786343470534E+03
  1        35        18     6     1  0.99786343470535E+03
  1        35        18     7     1  0.99786343470535E+03
  1        35        18     8     1  0.99786343470534E+03
  1        35        18     9     1  0.99786343470534E+03
  1        35        18    10     1  0.99786343470535E+03
  1        37        19     0     1 -0.10000000000000E+01
  1        37        19     1     1  0.95933266673558E+03
  1        37        19     2     1  0.95933266673602E+03
  1        37        19     3     1  0.95933266673604E+03
  1        37        19     4     1  0.95933266673603E+03
  1        37        19     5     1  0.95933266673602E+03
  1        37        19     6     1  0.95933266673608E+03
  1        37        19     7     1  0.95933266673604E+03
  1        37        19     8     1  0.95933266673602E+03
  1        37        19     9     1  0.95933266673603E+03
  1        37        19    10     1  0.95933266673603E+03
  1        39        20     0     1 -0.10000000000000E+01
  1        39        20     1     1  0.93282698427909E+03
  1        39        20     2     1  0.93282698428021E+03
  1        39        20     3     1  0.93282698428024E+03
  1        39        20     4     1  0.93282698428025E+03
  1        39        20     5     1  0.93282698428019E+03
  1        39        20     6     1  0.93282698428023E+03
  1        39        20     7     1  0.93282698428018E+03
  1        39        20     8     1  0.93282698428023E+03
  1        39        20     9     1  0.93282698428021E+03
  1        39        20    10     1  0.93282698428024E+03
  1        41        21     0     1 -0.10000000000000E+01
  1        41        21     1     1  0.91664400324733E+03
  1        41        21     2     1  0.91664400324809E+03
  1        41        21     3     1  0.91664400324808E+03
  1        41        21     4     1  0.91664400324810E+03
  1        41        21     5     1  0.91664400324814E+03
  1        41        21     6     1  0.91664400324806E+03
  1        41        21     7     1  0.91664400324807E+03
  1        41        21     8     1  0.91664400324812E+03
  1        41        21     9     1  0.91664400324808E+03
  1        41        21    10     1  0.91664400324809E+03
  1        43        22     0     1 -0.10000000000000E+01
  1        43        22     1     1  0.90933610557668E+03
  1        43        22     2     1  0.90933610557734E+03
  1        43        22     3     1  0.90933610557737E+03
  1        43        22     4     1  0.90933610557737E+03
  1        43        22     5     1  0.90933610557737E+03
  1        43        22     6     1  0.90933610557738E+03
  1        43        22     7     1  0.90933610557736E+03
  1        43        22     8     1  0.90933610557735E+03
  1        43        22     9     1  0.90933610557733E+03
  1        43        22    10     1  0.90933610557735E+03
  1        45        23     0     1 -0.10000000000000E+01
  1        45        23     1     1  0.90965567533716E+03
  1        45        23     2     1  0.90965567533767E+03
  1        45        23     3     1  0.90965567533764E+03
  1        45        23     4     1  0.90965567533768E+03
  1        45        23     5     1  0.90965567533765E+03
  1        45        23     6     1  0.90965567533763E+03
  1        45        23     7     1  0.90965567533765E+03
  1        45        23     8     1  0.90965567533762E+03
  1        45        23     9     1  0.90965567533763E+03
  1        45        23    10     1  0.90965567533763E+03
  1        47        24     0     1 -0.10000000000000E+01
  1        47        24     1     1  0.91652300049541E+03
  1        47        24     2     1  0.91652300049562E+03
  1        47        24     3     1  0.91652300049562E+03
  1        47        24     4     1  0.91652300049561E+03
  1        47        24     5     1  0.91652300049561E+03
  1        47        24     6     1  0.91652300049561E+03
  1        47        24     7     1  0.91652300049559E+03
  1        47        24     8     1  0.91652300049564E+03
  1        47        24     9     1  0.91652300049563E+03
  1        47        24    10     1  0.91652300049562E+03
  1        49        25     0     1 -0.10000000000000E+01
  1        49        25     1     1  0.92900589218748E+03
  1        49        25     2     1  0.92900589218761E+03
  1        49        25     3     1  0.92900589218758E+03
  1        49        25     4     1  0.92900589218759E+03
  1        49        25     5     1  0.92900589218762E+03
  1        49        25     6     1  0.92900589218759E+03
  1        49        25     7     1  0.92900589218757E+03
  1        49        25     8     1  0.92900589218758E+03
  1        49        25     9     1  0.92900589218760E+03
  1        49        25    10     1  0.92900589218759E+03
  2         1         1     0     1  0.78898454645162E+05
  2         1         1     1     1  0.19312103538368E+06
  2         1         1     2     1  0.19312103538366E+06
  2         1         1     3     1  0.19312103538366E+06
  2         1         1     4     1  0.19312103538366E+06
  2         1         1     5     1  0.19312103538366E+06
  2         1         1     6     1  0.19312103538366E+06
  2         1         1     7     1  0.19312103538366E+06
  2         1         1     8     1  0.19312103538366E+06
  2         1         1     9     1  0.19312103538366E+06
  2         1         1    10     1  0.78898454645162E+05
  2         3         2     0     1  0.18482569026196E+05
  2         3         2     1     1  0.43337713527735E+05
  2         3         2     2     1  0.43337713527700E+05
  2         3         2     3     1  0.43337713527700E+05
  2         3         2     4     1  0.43337713527700E+05
  2         3         2     5     1  0.43337713527700E+05
  2         3         2     6     1  0.43337713527700E+05
  2         3         2     7     1  0.43337713527700E+05
  2         3         2     8     1  0.43337713527700E+05
  2         3         2     9     1  0.43337713527700E+05
  2         3         2    10     1  0.18482569026196E+05
  2         5         3     0     1  0.76043652722566E+04
  2         5         3     1     1  0.16663301168292E+05
  2         5         3     2     1  0.16663301168004E+05
  2         5         3     3     1  0.16663301168004E+05
  2         5         3     4     1  0.16663301168004E+05
  2         5         3     5     1  0.16663301168004E+05
  2         5         3     6     1  0.16663301168004E+05
  2         5         3     7     1  0.16663301168004E+05
  2         5         3     8     1  0.16663301168004E+05
  2         5         3     9     1  0.16663301168004E+05
  2         5         3    10     1  0.76043652722566E+04
  2         7         4     0     1  0.46532921103590E+04
  2         7         4     1     1  0.99060368810668E+04
  2         7         4     2     1  0.99060368810207E+04
  2         7         4     3     1  0.99060368810208E+04
  2         7         4     4     1  0.99060368810208E+04
  2         7         4     5     1  0.99060368810208E+04
  2         7         4     6     1  0.99060368810208E+04
  2         7         4     7     1  0.99060368810207E+04
  2         7         4     8     1  0.99060368810207E+04
  2         7         4     9     1  0.99060368810208E+04
  2         7         4    10     1  0.46532921103590E+04
  2         9         5     0     1  0.32539646173993E+04
  2         9         5     1     1  0.68499559783342E+04
  2         9         5     2     1  0.68499559783334E+04
  2         9         5     3     1  0.68499559783333E+04
  2         9         5     4     1  0.68499559783334E+04
  2         9         5     5     1  0.68499559783333E+04
  2         9         5     6     1  0.68499559783333E+04
  2         9         5     7     1  0.68499559783333E+04
  2         9         5     8     1  0.68499559783334E+04
  2         9         5     9     1  0.68499559783333E+04
  2         9         5    10     1  0.32539646173994E+04
  2        11         6     0     1  0.24280614544979E+04
  2        11         6     1     1  0.50802274462881E+04
  2        11         6     2     1  0.50802274462850E+04
  2        11         6     3     1  0.50802274462850E+04
  2        11         6     4     1  0.50802274462850E+04
  2        11         6     5     1  0.50802274462850E+04
  2        11         6     6     1  0.50802274462850E+04
  2        11         6     7     1  0.50802274462851E+04
  2        11         6     8     1  0.50802274462850E+04
  2        11         6     9     1  0.50802274462850E+04
  2        11         6    10     1  0.24280614544978E+04
  2        13         7     0     1  0.18958415262025E+04
  2        13         7     1     1  0.39567285893080E+04
  2        13         7     2     1  0.39567285893067E+04
  2        13         7     3     1  0.39567285893067E+04
  2        13         7     4     1  0.39567285893067E+04
  2        13         7     5     1  0.39567285893067E+04
  2        13         7     6     1  0.39567285893067E+04
  2        13         7     7     1  0.39567285893069E+04
  2        13         7     8     1  0.39567285893068E+04
  2        13         7     9     1  0.39567285893067E+04
  2        13         7    10     1  0.18958415262027E+04
  2        15         8     0     1  0.15336799401313E+04
  2        15         8     1     1  0.32057193958302E+04
  2        15         8     2     1  0.32057193958300E+04
  2        15         8     3     1  0.32057193958301E+04
  2        15         8     4     1  0.32057193958301E+04
  2        15         8     5     1  0.32057193958301E+04
  2        15         8     6     1  0.32057193958301E+04
  2        15         8     7     1  0.32057193958301E+04
  2        15         8     8     1  0.32057193958301E+04
  2        15         8     9     1  0.32057193958301E+04
  2        15         8    10     1  0.15336799401313E+04
  2        17         9     0     1  0.12779951960062E+04
  2        17         9     1     1  0.26887594989320E+04
  2        17         9     2     1  0.26887594989320E+04
  2        17         9     3     1  0.26887594989320E+04
  2        17         9     4     1  0.26887594989320E+04
  2        17         9     5     1  0.26887594989320E+04
  2        17         9     6     1  0.26887594989321E+04
  2        17         9     7     1  0.26887594989320E+04
  2        17         9     8     1  0.26887594989321E+04
  2        17         9     9     1  0.26887594989320E+04
  2        17         9    10     1  0.12779951960062E+04
  2        19        10     0     1  0.10932318974093E+04
  2        19        10     1     1  0.23293640063751E+04
  2        19        10     2     1  0.23293640063750E+04
  2        19        10     3     1  0.23293640063749E+04
  2        19        10     4     1  0.23293640063749E+04
  2        19        10     5     1  0.23293640063749E+04
  2        19        10     6     1  0.23293640063749E+04
  2        19        10     7     1  0.23293640063749E+04
  2        19        10     8     1  0.23293640063750E+04
  2        19        10     9     1  0.23293640063749E+04
  2        19        10    10     1  0.10932318974093E+04
  2        21        11     0     1  0.95817149114724E+03
  2        21        11     1     1  0.20820297534299E+04
  2        21        11     2     1  0.20820297534295E+04
  2        21        11     3     1  0.20820297534295E+04
  2        21        11     4     1  0.20820297534295E+04
  2        21        11     5     1  0.20820297534295E+04
  2        21        11     6     1  0.20820297534295E+04
  2        21        11     7     1  0.20820297534295E+04
  2        21        11     8     1  0.20820297534295E+04
  2        21        11     9     1  0.20820297534295E+04
  2        21        11    10     1  0.95817149114730E+03
  2        23        12     0     1  0.85946899946759E+03
  2        23        12     1     1  0.19177142109984E+04
  2        23        12     2     1  0.19177142109978E+04
  2        23        12     3     1  0.19177142109978E+04
  2        23        12     4     1  0.19177142109978E+04
  2        23        12     5     1  0.19177142109979E+04
  2        23        12     6     1  0.19177142109979E+04
  2        23        12     7     1  0.19177142109979E+04
  2        23        12     8     1  0.19177142109978E+04
  2        23        12     9     1  0.19177142109978E+04
  2        23        12    10     1  0.85946899946758E+03
  2        25        13     0     1  0.78834062905604E+03
  2        25        13     1     1  0.18165599715714E+04
  2        25        13     2     1  0.18165599715707E+04
  2        25        13     3     1  0.18165599715708E+04
  2        25        13     4     1  0.18165599715708E+04
  2        25        13     5     1  0.18165599715708E+04
  2        25        13     6     1  0.18165599715708E+04
  2        25        13     7     1  0.18165599715708E+04
  2        25        13     8     1  0.18165599715708E+04
  2        25        13     9     1  0.18165599715708E+04
  2        25        13    10     1  0.78834062905603E+03
  2        27        14     0     1  0.73873539348198E+03
  2        27        14     1     1  0.17641242127594E+04
  2        27        14     2     1  0.17641242127588E+04
  2        27        14     3     1  0.17641242127588E+04
  2        27        14     4     1  0.17641242127588E+04
  2        27        14     5     1  0.17641242127588E+04
  2        27        14     6     1  0.17641242127588E+04
  2        27        14     7     1  0.17641242127588E+04
  2        27        14     8     1  0.17641242127588E+04
  2        27        14     9     1  0.17641242127588E+04
  2        27        14    10     1  0.73873539348198E+03
  2        29        15     0     1  0.70627625563950E+03
  2        29        15     1     1  0.17494330481096E+04
  2        29        15     2     1  0.17494330481091E+04
  2        29        15     3     1  0.17494330481091E+04
  2        29        15     4     1  0.17494330481091E+04
  2        29        15     5     1  0.17494330481091E+04
  2        29        15     6     1  0.17494330481091E+04
  2        29        15     7     1  0.17494330481091E+04
  2        29        15     8     1  0.17494330481092E+04
  2        29        15     9     1  0.17494330481091E+04
  2        29        15    10     1  0.70627625563951E+03
  2        31        16     0     1  0.68764089619252E+03
  2        31        16     1     1  0.17639804150023E+04
  2        31        16     2     1  0.17639804150020E+04
  2        31        16     3     1  0.17639804150019E+04
  2        31        16     4     1  0.17639804150019E+04
  2        31        16     5     1  0.17639804150020E+04
  2        31        16     6     1  0.17639804150019E+04
  2        31        16     7     1  0.17639804150020E+04
  2        31        16     8     1  0.17639804150019E+04
  2        31        16     9     1  0.17639804150019E+04
  2        31        16    10     1  0.68764089619254E+03
  2        33        17     0     1  0.68020803895355E+03
  2        33        17     1     1  0.18011688837963E+04
  2        33        17     2     1  0.18011688837961E+04
  2        33        17     3     1  0.18011688837961E+04
  2        33        17     4     1  0.18011688837961E+04
  2        33        17     5     1  0.18011688837961E+04
  2        33        17     6     1  0.18011688837961E+04
  2        33        17     7     1  0.18011688837961E+04
  2        33        17     8     1  0.18011688837961E+04
  2        33        17     9     1  0.18011688837961E+04
  2        33        17    10     1  0.68020803895356E+03
  2        35        18     0     1  0.68186164082361E+03
  2        35        18     1     1  0.18559294406429E+04
  2        35        18     2     1  0.18559294406427E+04
  2        35        18     3     1  0.18559294406427E+04
  2        35        18     4     1  0.18559294406427E+04
  2        35        18     5     1  0.18559294406427E+04
  2        35        18     6     1  0.18559294406427E+04
  2        35        18     7     1  0.18559294406427E+04
  2        35        18     8     1  0.18559294406427E+04
  2        35        18     9     1  0.18559294406427E+04
  2        35        18    10     1  0.68186164082361E+03
  2        37        19     0     1  0.69088110968187E+03
  2        37        19     1     1  0.19244126273137E+04
  2        37        19     2     1  0.19244126273136E+04
  2        37        19     3     1  0.19244126273136E+04
  2        37        19     4     1  0.19244126273136E+04
  2        37        19     5     1  0.19244126273136E+04
  2        37        19     6     1  0.19244126273136E+04
  2        37        19     7     1  0.19244126273136E+04
  2        37        19     8     1  0.19244126273136E+04
  2        37        19     9     1  0.19244126273136E+04
  2        37        19    10     1  0.69088110968186E+03
  2        39        20     0     1  0.70587239095169E+03
  2        39        20     1     1  0.20037228214004E+04
  2        39        20     2     1  0.20037228214002E+04
  2        39        20     3     1  0.20037228214002E+04
  2        39        20     4     1  0.20037228214003E+04
  2        39        20     5     1  0.20037228214002E+04
  2        39        20     6     1  0.20037228214002E+04
  2        39        20     7     1  0.20037228214002E+04
  2        39        20     8     1  0.20037228214002E+04
  2        39        20     9     1  0.20037228214002E+04
  2        39        20    10     1  0.70587239095167E+03
  2        41        21     0     1  0.72571573144313E+03
  2        41        21     1     1  0.20916942438139E+04
  2        41        21     2     1  0.20916942438138E+04
  2        41        21     3     1  0.20916942438138E+04
  2        41        21     4     1  0.20916942438138E+04
  2        41        21     5     1  0.20916942438138E+04
  2        41        21     6     1  0.20916942438138E+04
  2        41        21     7     1  0.20916942438138E+04
  2        41        21     8     1  0.20916942438138E+04
  2        41        21     9     1  0.20916942438138E+04
  2        41        21    10     1  0.72571573144312E+03
  2        43        22     0     1  0.74952020890057E+03
  2        43        22     1     1  0.21867098304388E+04
  2        43        22     2     1  0.21867098304388E+04
  2        43        22     3     1  0.21867098304388E+04
  2        43        22     4     1  0.21867098304388E+04
  2        43        22     5     1  0.21867098304388E+04
  2        43        22     6     1  0.21867098304388E+04
  2        43        22     7     1  0.21867098304388E+04
  2        43        22     8     1  0.21867098304388E+04
  2        43        22     9     1  0.21867098304388E+04
  2        43        22    10     1  0.74952020890058E+03
  2        45        23     0     1  0.77658254008298E+03
  2        45        23     1     1  0.22875601512046E+04
  2        45        23     2     1  0.22875601512047E+04
  2        45        23     3     1  0.22875601512047E+04
  2        45        23     4     1  0.22875601512047E+04
  2        45        23     5     1  0.22875601512047E+04
  2        45        23     6     1  0.22875601512047E+04
  2        45        23     7     1  0.22875601512047E+04
  2        45        23     8     1  0.22875601512047E+04
  2        45        23     9     1  0.22875601512047E+04
  2        45        23    10     1  0.77658254008298E+03
  2        47        24     0     1  0.80635048482876E+03
  2        47        24     1     1  0.23933365738320E+04
  2        47        24     2     1  0.23933365738321E+04
  2        47        24     3     1  0.23933365738321E+04
  2        47        24     4     1  0.23933365738321E+04
  2        47        24     5     1  0.23933365738320E+04
  2        47        24     6     1  0.23933365738320E+04
  2        47        24     7     1  0.23933365738321E+04
  2        47        24     8     1  0.23933365738321E+04
  2        47        24     9     1  0.23933365738321E+04
  2        47        24    10     1  0.80635048482877E+03
  2        49        25     0     1  0.83839145972002E+03
  2        49        25     1     1  0.25033518164965E+04
  2        49        25     2     1  0.25033518164966E+04
  2        49        25     3     1  0.25033518164966E+04
  2        49        25     4     1  0.25033518164966E+04
  2        49        25     5     1  0.25033518164966E+04
  2        49        25     6     1  0.25033518164966E+04
  2        49        25     7     1  0.25033518164966E+04
  2        49        25     8     1  0.25033518164966E+04
  2        49        25     9     1  0.25033518164966E+04
  2        49        25    10     1  0.83839145972003E+03
