 #level   step     block  iter  sweep   error
  1         1         1     0     1 -0.10000000000000E+01
  1         1         1     1     1 -0.10000000000000E+01
  1         1         1     2     1 -0.10000000000000E+01
  1         1         1     3     1 -0.10000000000000E+01
  1         1         1     4     1 -0.10000000000000E+01
  1         1         1     5     1 -0.10000000000000E+01
  1         3         2     0     1 -0.10000000000000E+01
  1         3         2     1     1 -0.10000000000000E+01
  1         3         2     2     1 -0.10000000000000E+01
  1         3         2     3     1 -0.10000000000000E+01
  1         3         2     4     1 -0.10000000000000E+01
  1         3         2     5     1 -0.10000000000000E+01
  1         5         3     0     1 -0.10000000000000E+01
  1         5         3     1     1 -0.10000000000000E+01
  1         5         3     2     1 -0.10000000000000E+01
  1         5         3     3     1 -0.10000000000000E+01
  1         5         3     4     1 -0.10000000000000E+01
  1         5         3     5     1 -0.10000000000000E+01
  1         7         4     0     1 -0.10000000000000E+01
  1         7         4     1     1 -0.10000000000000E+01
  1         7         4     2     1 -0.10000000000000E+01
  1         7         4     3     1 -0.10000000000000E+01
  1         7         4     4     1 -0.10000000000000E+01
  1         7         4     5     1 -0.10000000000000E+01
  1         9         5     0     1 -0.10000000000000E+01
  1         9         5     1     1 -0.10000000000000E+01
  1         9         5     2     1 -0.10000000000000E+01
  1         9         5     3     1 -0.10000000000000E+01
  1         9         5     4     1 -0.10000000000000E+01
  1         9         5     5     1 -0.10000000000000E+01
  2         1         1     0     1 -0.10000000000000E+01
  2         1         1     1     1 -0.10000000000000E+01
  2         1         1     2     1 -0.10000000000000E+01
  2         1         1     3     1 -0.10000000000000E+01
  2         1         1     4     1 -0.10000000000000E+01
  2         1         1     5     1 -0.10000000000000E+01
  2         3         2     0     1 -0.10000000000000E+01
  2         3         2     1     1 -0.10000000000000E+01
  2         3         2     2     1 -0.10000000000000E+01
  2         3         2     3     1 -0.10000000000000E+01
  2         3         2     4     1 -0.10000000000000E+01
  2         3         2     5     1 -0.10000000000000E+01
  2         5         3     0     1 -0.10000000000000E+01
  2         5         3     1     1 -0.10000000000000E+01
  2         5         3     2     1 -0.10000000000000E+01
  2         5         3     3     1 -0.10000000000000E+01
  2         5         3     4     1 -0.10000000000000E+01
  2         5         3     5     1 -0.10000000000000E+01
  2         7         4     0     1 -0.10000000000000E+01
  2         7         4     1     1 -0.10000000000000E+01
  2         7         4     2     1 -0.10000000000000E+01
  2         7         4     3     1 -0.10000000000000E+01
  2         7         4     4     1 -0.10000000000000E+01
  2         7         4     5     1 -0.10000000000000E+01
  2         9         5     0     1 -0.10000000000000E+01
  2         9         5     1     1 -0.10000000000000E+01
  2         9         5     2     1 -0.10000000000000E+01
  2         9         5     3     1 -0.10000000000000E+01
  2         9         5     4     1 -0.10000000000000E+01
  2         9         5     5     1 -0.10000000000000E+01
