 #level   step     block  iter  sweep   delta q0
  1         2         1     0     1 -0.10000000000000E+01
  1         2         1     1     1  0.14893807173710E-03
  1         2         1     2     1  0.80388733884609E-09
  1         2         1     3     1  0.00000000000000E+00
  1         2         1     4     1  0.28421709430404E-09
  1         2         1     5     1  0.00000000000000E+00
  1         6         2     0     1 -0.10000000000000E+01
  1         6         2     1     1  0.15883390218847E-03
  1         6         2     2     1  0.15824538089731E-08
  1         6         2     3     1  0.94264146081156E-09
  1         6         2     4     1  0.85265128291212E-09
  1         6         2     5     1  0.85265128291212E-09
  1        10         3     0     1 -0.10000000000000E+01
  1        10         3     1     1  0.17634472297717E-03
  1        10         3     2     1  0.13923737144428E-08
  1        10         3     3     1  0.13630573003277E-08
  1        10         3     4     1  0.11007680729470E-08
  1        10         3     5     1  0.11007680729470E-08
  1        14         4     0     1 -0.10000000000000E+01
  1        14         4     1     1  0.12146317712154E-03
  1        14         4     2     1  0.85265128291212E-09
  1        14         4     3     1  0.85265128291212E-09
  1        14         4     4     1  0.80388733884609E-09
  1        14         4     5     1  0.98455689542838E-09
  1        18         5     0     1 -0.10000000000000E+01
  1        18         5     1     1  0.11943108665849E-03
  1        18         5     2     1  0.11007680729470E-08
  1        18         5     3     1  0.69618685722139E-09
  1        18         5     4     1  0.89877336795564E-09
  1        18         5     5     1  0.10634429903501E-08
  1        22         6     0     1 -0.10000000000000E+01
  1        22         6     1     1  0.12652012571384E-03
  1        22         6     2     1  0.12710574864626E-08
  1        22         6     3     1  0.11718571004217E-08
  1        22         6     4     1  0.56843418860808E-09
  1        22         6     5     1  0.13024463484487E-08
  1        26         7     0     1 -0.10000000000000E+01
  1        26         7     1     1  0.11358435902373E-03
  1        26         7     2     1  0.14768353431426E-08
  1        26         7     3     1  0.11007680729470E-08
  1        26         7     4     1  0.10634429903501E-08
  1        26         7     5     1  0.98455689542838E-09
  1        30         8     0     1 -0.10000000000000E+01
  1        30         8     1     1  0.89134626391948E-04
  1        30         8     2     1  0.94264146081156E-09
  1        30         8     3     1  0.40194366942305E-09
  1        30         8     4     1  0.98455689542838E-09
  1        30         8     5     1  0.12058310082691E-08
  1        34         9     0     1 -0.10000000000000E+01
  1        34         9     1     1  0.65253798083373E-04
  1        34         9     2     1  0.13630573003277E-08
  1        34         9     3     1  0.89877336795564E-09
  1        34         9     4     1  0.80388733884609E-09
  1        34         9     5     1  0.98455689542838E-09
  1        38        10     0     1 -0.10000000000000E+01
  1        38        10     1     1  0.47305862572567E-04
  1        38        10     2     1  0.14210854715202E-08
  1        38        10     3     1  0.98455689542838E-09
