         1         1  0.10000000000000E+02
         2         2  0.10000000000000E+02
         3         3  0.10000000000000E+02
         4         4  0.10000000000000E+02
         5         5  0.10000000000000E+02
         6         6  0.10000000000000E+02
         7         7  0.10000000000000E+02
         8         8  0.10000000000000E+02
         9         9  0.10000000000000E+02
        10        10  0.10000000000000E+02
        11        11  0.10000000000000E+02
        12        12  0.10000000000000E+02
        13        13  0.10000000000000E+02
        14        14  0.10000000000000E+02
        15        15  0.10000000000000E+02
        16        16  0.10000000000000E+02
        17        17  0.10000000000000E+02
        18        18  0.10000000000000E+02
        19        19  0.10000000000000E+02
        20        20  0.10000000000000E+02
        21        21  0.10000000000000E+02
        22        22  0.10000000000000E+02
        23        23  0.10000000000000E+02
        24        24  0.10000000000000E+02
        25        25  0.10000000000000E+02
        26        26  0.10000000000000E+02
        27        27  0.10000000000000E+02
        28        28  0.10000000000000E+02
        29        29  0.10000000000000E+02
        30        30  0.10000000000000E+02
        31        31  0.10000000000000E+02
        32        32  0.10000000000000E+02
        33        33  0.10000000000000E+02
        34        34  0.10000000000000E+02
        35        35  0.10000000000000E+02
        36        36  0.10000000000000E+02
        37        37  0.10000000000000E+02
        38        38  0.10000000000000E+02
        39        39  0.10000000000000E+02
        40        40  0.10000000000000E+02
        41        41  0.10000000000000E+02
        42        42  0.10000000000000E+02
        43        43  0.10000000000000E+02
        44        44  0.10000000000000E+02
        45        45  0.10000000000000E+02
        46        46  0.10000000000000E+02
        47        47  0.10000000000000E+02
        48        48  0.10000000000000E+02
        49        49  0.10000000000000E+02
        50        50  0.10000000000000E+02
        51        51  0.10000000000000E+02
        52        52  0.10000000000000E+02
        53        53  0.10000000000000E+02
        54        54  0.10000000000000E+02
        55        55  0.10000000000000E+02
        56        56  0.10000000000000E+02
        57        57  0.10000000000000E+02
        58        58  0.10000000000000E+02
        59        59  0.10000000000000E+02
        60        60  0.10000000000000E+02
        61        61  0.10000000000000E+02
        62        62  0.10000000000000E+02
        63        63  0.10000000000000E+02
        64        64  0.10000000000000E+02
        65        65  0.10000000000000E+02
        66        66  0.10000000000000E+02
        67        67  0.10000000000000E+02
        68        68  0.10000000000000E+02
        69        69  0.10000000000000E+02
        70        70  0.10000000000000E+02
        71        71  0.10000000000000E+02
        72        72  0.10000000000000E+02
        73        73  0.10000000000000E+02
        74        74  0.10000000000000E+02
        75        75  0.10000000000000E+02
        76        76  0.10000000000000E+02
        77        77  0.10000000000000E+02
        78        78  0.10000000000000E+02
        79        79  0.10000000000000E+02
        80        80  0.10000000000000E+02
        81        81  0.10000000000000E+02
        82        82  0.10000000000000E+02
        83        83  0.10000000000000E+02
        84        84  0.10000000000000E+02
        85        85  0.10000000000000E+02
        86        86  0.10000000000000E+02
        87        87  0.10000000000000E+02
        88        88  0.10000000000000E+02
        89        89  0.10000000000000E+02
        90        90  0.10000000000000E+02
        91        91  0.10000000000000E+02
        92        92  0.10000000000000E+02
        93        93  0.10000000000000E+02
        94        94  0.10000000000000E+02
        95        95  0.10000000000000E+02
        96        96  0.10000000000000E+02
        97        97  0.10000000000000E+02
        98        98  0.10000000000000E+02
        99        99  0.10000000000000E+02
       100       100  0.10000000000000E+02
       101       101  0.10000000000000E+02
       102       102  0.10000000000000E+02
       103       103  0.10000000000000E+02
       104       104  0.10000000000000E+02
       105       105  0.10000000000000E+02
       106       106  0.10000000000000E+02
       107       107  0.10000000000000E+02
       108       108  0.10000000000000E+02
       109       109  0.10000000000000E+02
       110       110  0.10000000000000E+02
       111       111  0.10000000000000E+02
       112       112  0.10000000000000E+02
       113       113  0.10000000000000E+02
       114       114  0.10000000000000E+02
       115       115  0.10000000000000E+02
       116       116  0.10000000000000E+02
       117       117  0.10000000000000E+02
       118       118  0.10000000000000E+02
       119       119  0.10000000000000E+02
       120       120  0.10000000000000E+02
       121       121  0.10000000000000E+02
       122       122  0.10000000000000E+02
       123       123  0.10000000000000E+02
       124       124  0.10000000000000E+02
       125       125  0.10000000000000E+02
       126       126  0.10000000000000E+02
       127       127  0.10000000000000E+02
       128       128  0.10000000000000E+02
       129       129  0.10000000000000E+02
       130       130  0.10000000000000E+02
